entrantId,positionOrder,positionText,laps,time
5803,1,1,,85490
5802,2,2,,86250
5808,3,3,,86333
5807,4,4,,86453
5809,5,5,,86568
5833,6,6,,86664
5813,7,7,,86799
5838,8,8,,87722
5834,9,9,,87954
5814,10,10,,88123
5830,11,11,,88134
5817,12,12,,88566
5818,13,13,,88617
5825,14,14,,88666
5848,15,15,,88894
5840,16,16,,89031
5826,17,17,,89181
5844,18,18,,89485
5827,19,19,,89774
5839,20,20,,90602
5841,21,21,,91022
5846,22,22,,92766
5845,23,23,,95329
5831,24,24,,96060
5842,25,25,,99247
5832,26,26,,636417
5847,27,27,,3620516
