entrantId,positionOrder,positionText,laps,time
6933,1,1,21,92167
6931,2,2,20,92320
6938,3,3,25,92358
6929,4,4,21,92420
6937,5,5,25,92454
6932,6,6,20,92477
6945,7,7,21,92622
6942,8,8,19,92940
6941,9,9,20,93046
6940,10,10,19,93150
6946,11,11,25,93267
6939,12,12,20,93367
6930,13,13,24,93398
6935,14,14,24,93462
6944,15,15,22,93673
6934,16,16,21,93674
6943,17,17,21,93707
6936,18,18,15,93733
6947,19,19,18,94298
6948,20,20,20,94781
6951,21,21,18,96605
6952,22,22,14,97060
6950,23,23,23,97269
6949,24,24,17,97429
