sessionId,entrantId,positionOrder,positionText,laps,time
2009-07-FP1,6832,1,1,24,88952
2009-07-FP1,6818,2,2,23,89263
2009-07-FP1,6826,3,3,26,89271
2009-07-FP1,6831,4,4,18,89337
2009-07-FP1,6820,5,5,22,89342
2009-07-FP1,6833,6,6,21,89371
2009-07-FP1,6821,7,7,25,89398
2009-07-FP1,6824,8,8,24,89422
2009-07-FP1,6837,9,9,25,89525
2009-07-FP1,6819,10,10,20,89590
2009-07-FP1,6836,11,11,20,89747
2009-07-FP1,6834,12,12,22,89864
2009-07-FP1,6827,13,13,26,89934
2009-07-FP1,6825,14,14,18,90132
2009-07-FP1,6830,15,15,22,90176
2009-07-FP1,6822,16,16,22,90645
2009-07-FP1,6823,17,17,20,90689
2009-07-FP1,6835,18,18,22,90729
2009-07-FP1,6828,19,19,24,90838
2009-07-FP1,6829,20,20,26,90944
