entrantId,positionOrder,positionText,laps,time
6884,1,1,18,83865
6885,2,2,19,84786
6882,3,3,25,85231
6883,4,4,24,85459
6894,5,5,23,86550
6891,6,6,20,86625
6915,7,7,20,86647
6916,8,8,24,86676
6898,9,9,28,86694
6900,10,10,15,86696
6888,11,11,21,86699
6896,12,12,21,86826
6892,13,13,25,86836
6897,14,14,29,86996
6893,15,15,25,87365
6921,16,16,23,87385
6899,17,17,25,87433
6889,18,18,24,87492
6902,19,19,10,89539
6903,20,20,19,90148
6917,21,21,27,90609
6906,22,22,24,90619
6907,23,23,12,91052
6908,24,24,22,91899
