entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1820,1,1,7744200,6,,75,8,1,8,,,
1821,2,2,7768400,4,,75,7,1,7,24200,,
1829,3,3,7794800,3,,75,4,1,4,50600,,
1828,4,4,7795000,7,,75,3,1,3,50800,,
1837,5,5,7819000,2,,75,2,1,2,"01:14,80",,
1830,6,6,7827400,10,,75,0,1,0,"01:23,20",,
1827,7,7,,9,,74,0,1,0,+1 lap,,
1823,8,8,,12,,73,0,1,0,+2 laps,,
1824,9,9,,15,,72,0,1,0,+3 laps,,
1822,10,DNF,,11,,59,0,1,0,,,Engine
1839,11,DNF,,13,,49,0,1,0,,,Gearbox
1825,12,DNF,,18,,43,0,1,0,,,Gearbox
1831,13,DNF,,16,,40,0,1,0,,,Clutch
1826,14,DNF,,1,,25,0,1,0,,,Engine
1725,15,DNF,,5,,21,0,1,0,,,Engine
1833,16,DNF,,17,,19,0,1,0,,,Gearbox
1836,17,DNF,,8,,19,0,1,0,,,Suspension
1835,18,DNF,,20,,19,0,1,0,,,Overheating
1834,19,DNF,,14,,17,0,1,0,,,Overheating
1832,20,DNF,,19,,7,0,1,0,,,Ignition
