entrantId,positionOrder,positionText,laps,time
5135,1,1,,72770
5108,2,2,,72800
5132,3,3,,73080
5148,4,4,,73290
5143,5,5,,73310
5105,6,6,,73430
5133,7,7,,73640
5106,8,8,,73720
5122,9,9,,73850
5191,10,10,,73880
5115,11,11,,73880
5109,12,12,,74050
5134,13,13,,74150
5170,14,14,,74230
5112,15,15,,74320
5121,16,16,,74350
5184,17,17,,74380
5119,18,18,,74380
5158,19,19,,74410
5129,20,20,,74600
5192,21,21,,74650
5127,22,22,,75260
5117,23,23,,75300
5188,24,24,,75770
5189,25,25,,77360
5190,26,26,,77900
5193,27,27,,90910
