sessionId,entrantId,positionOrder,positionText,laps,time
2014-02-Q1,7001,1,1,,117183
2014-02-Q1,7017,2,2,,117202
2014-02-Q1,6998,3,3,,117654
2014-02-Q1,7016,4,4,,118883
2014-02-Q1,7008,5,5,,118889
2014-02-Q1,6999,6,6,,118913
2014-02-Q1,7002,7,7,,119257
2014-02-Q1,7018,8,8,,119709
2014-02-Q1,7010,9,9,,120047
2014-02-Q1,7006,10,10,,120076
2014-02-Q1,7003,11,11,,120202
2014-02-Q1,7011,12,12,,120358
2014-02-Q1,7013,13,13,,120889
2014-02-Q1,7012,14,14,,121134
2014-02-Q1,7015,15,15,,121175
2014-02-Q1,7014,16,16,,121689
2014-02-Q1,7007,17,17,8,122074
2014-02-Q1,7019,18,18,7,122131
2014-02-Q1,7009,19,19,8,122702
2014-02-Q1,7005,20,20,8,123595
2014-02-Q1,7000,21,21,8,124388
2014-02-Q1,7004,22,22,7,124407
