entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6463,1,1,6325550,3,,77,10,1,10,,
6467,2,2,6334983,2,,77,6,1,6,,
6461,3,3,6369994,6,,77,4,1,4,,
6469,4,4,6380625,4,,77,3,1,3,,
6462,5,5,6382060,7,,77,2,1,2,,
6468,6,6,,1,,76,1,1,1,,
6473,7,7,,11,,76,0,1,0,,
6465,8,8,,8,,76,0,1,0,,
6470,9,9,,10,,76,0,1,0,,
6474,10,10,,15,,76,0,1,0,,
6475,11,11,,12,,74,0,1,0,,
6471,12,12,,20,,74,0,1,0,,
6483,13,13,,17,,74,0,1,0,,
6480,14,14,,18,,74,0,1,0,,
6481,15,15,,19,,74,0,1,0,,
6466,16,16,,9,,69,0,1,0,,Gearbox
6477,17,DNF,,14,,54,0,1,0,,Gearbox
6472,18,DNF,,16,,28,0,1,0,,Engine
6476,19,DNF,,13,,18,0,1,0,,Gearbox
6464,20,DNF,,5,,13,0,1,0,,Gearbox
6482,21,DNF,,21,,13,0,1,0,,Engine
