entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2268,1,1,7044900,1,,50,8,1,8,,,
2278,2,2,7093200,11,,50,6,1,6,48300,,
2269,3,3,7096800,9,,50,4,1,4,51900,,
2279,4,4,,13,,49,3,1,3,+1 lap,,
2271,5,5,,12,,49,2,1,2,+1 lap,,
2270,6,6,,8,,49,1,1,1,+1 lap,,
2142,7,7,,4,,43,0,1,0,+7 laps,,
2280,8,8,,16,,40,0,1,0,,,Engine
2177,9,9,,17,,37,0,1,0,+13 laps,,
2178,10,10,,20,,36,0,1,0,+14 laps,,
2262,11,11,,6,,31,0,1,0,,,Transmission
2261,12,12,,2,,29,0,1,0,,,Transmission
2264,13,DNF,,10,,22,0,1,0,,,Engine
2276,14,DNF,,15,,18,0,1,0,,,Transmission
2265,15,DNF,,7,,17,0,1,0,,,Engine
2171,16,DNF,,19,,15,0,1,0,,,Transmission
2263,17,DNF,,5,,14,0,1,0,,,Transmission
2267,18,DNF,,14,,7,0,1,0,,,Vibrations
2277,19,DNF,,18,,0,0,1,0,,,Accident
2266,20,DNF,,3,,0,0,1,0,,,Accident
