sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1977-01-R,5211,1,1,6011190,11,,53,9,1,9,,,
1977-01-R,5201,2,2,6054430,6,,53,6,1,6,43240,,
1977-01-R,5205,3,3,6057210,7,,53,4,1,4,46020,,
1977-01-R,5214,4,4,6066670,16,,53,3,1,3,55480,,
1977-01-R,5198,5,5,,8,,51,2,1,2,,,Wheel bearing
1977-01-R,5212,6,6,,12,,51,1,1,1,+2 laps,,
1977-01-R,5210,7,7,,13,,48,0,1,0,,,Out of fuel
1977-01-R,5207,8,NC,,9,,45,0,1,0,+8 laps,,
1977-01-R,5203,9,DNF,,17,,45,0,1,0,,,Electrical
1977-01-R,5200,10,DNF,,2,,41,0,1,0,,,Suspension
1977-01-R,5202,11,DNF,,20,,39,0,1,0,,,Transmission
1977-01-R,5213,12,NC,,15,,37,0,1,0,+16 laps,,
1977-01-R,5197,13,DNF,,3,,32,0,1,0,,,Overheating
1977-01-R,5194,14,DNF,,1,,31,0,1,0,,,Suspension
1977-01-R,5195,15,DNF,,5,,28,0,1,0,,,Spun off
1977-01-R,5196,16,DNF,,14,,28,0,1,0,,,Spun off
1977-01-R,5215,17,DNF,,19,,22,0,1,0,,,Engine
1977-01-R,5204,18,DNF,,4,,20,0,1,0,,,Fuel system
1977-01-R,5209,19,DNF,,18,,18,0,1,0,,,Accident
1977-01-R,5208,20,DNF,,21,,2,0,1,0,,,Gearbox
1977-01-R,5199,21,DNS,,10,,,0,1,0,,,
