sessionId,entrantId,positionOrder,positionText,laps,time
1977-01-Q1,5194,1,1,,108680
1977-01-Q1,5200,2,2,,108960
1977-01-Q1,5197,3,3,,109130
1977-01-Q1,5204,4,4,,109730
1977-01-Q1,5195,5,5,,109810
1977-01-Q1,5201,6,6,,109970
1977-01-Q1,5205,7,7,,110020
1977-01-Q1,5198,8,8,,110130
1977-01-Q1,5207,9,9,,110650
1977-01-Q1,5199,10,10,,110660
1977-01-Q1,5211,11,11,,110760
1977-01-Q1,5212,12,12,,110970
1977-01-Q1,5210,13,13,,111030
1977-01-Q1,5196,14,14,,111340
1977-01-Q1,5213,15,15,,111520
1977-01-Q1,5214,16,16,,111530
1977-01-Q1,5203,17,17,,112400
1977-01-Q1,5209,18,18,,113110
1977-01-Q1,5215,19,19,,113280
1977-01-Q1,5202,20,20,,113540
1977-01-Q1,5208,21,21,,114190
