entrantId,positionOrder,positionText,time,laps
7311,1,1,92775,9
7312,2,2,93338,8
7314,3,3,93351,7
7290,4,4,93494,8
7283,5,5,93572,6
7303,6,6,93588,8
7294,7,7,93617,8
7296,8,8,93664,7
7302,9,9,93733,8
7287,10,10,93809,6
7313,11,11,93837,7
7284,12,12,93855,6
7297,13,13,93979,7
7293,14,14,94199,8
7307,15,15,94308,8
