entrantId,positionOrder,positionText,time,laps
7311,1,1,92726,6
7312,2,2,92770,7
7283,3,3,93104,5
7314,4,4,93112,7
7290,5,5,93239,7
7303,6,6,93323,5
7302,7,7,93513,5
7287,8,8,93525,4
7296,9,9,93537,6
7294,10,10,93555,7
