entrantId,positionOrder,positionText,time,laps
7311,1,1,100909,4
7297,2,2,103446,4
7296,3,3,104261,4
7283,4,4,104397,4
7291,5,5,105365,5
7314,6,6,105497,4
7312,7,7,105824,4
7309,8,8,105908,5
7284,9,9,106793,4
7287,10,10,107147,5
7290,11,11,108253,5
7313,12,12,108513,4
7307,13,13,108650,4
7288,14,14,108822,5
7299,15,15,108947,3
7293,16,16,,2
7300,17,17,,2
7303,18,18,,2
7294,19,19,,2
