sessionId,entrantId,positionOrder,positionText,laps,time
2002-16-Q,6586,1,1,11,70790
2002-16-Q,6587,2,2,12,71058
2002-16-Q,6566,3,3,12,71413
2002-16-Q,6569,4,4,11,71414
2002-16-Q,6568,5,5,12,71587
2002-16-Q,6567,6,6,12,71633
2002-16-Q,6574,7,7,12,71738
2002-16-Q,6576,8,8,12,71888
2002-16-Q,6572,9,9,12,71902
2002-16-Q,6570,10,10,11,71953
2002-16-Q,6591,11,11,12,72083
2002-16-Q,6575,12,12,9,72161
2002-16-Q,6588,13,13,10,72282
2002-16-Q,6577,14,14,12,72401
2002-16-Q,6573,15,15,12,72647
2002-16-Q,6585,16,16,11,72723
2002-16-Q,6589,17,17,12,72739
2002-16-Q,6583,18,18,12,73128
2002-16-Q,6584,19,19,11,73213
2002-16-Q,6582,20,20,5,73809
