entrantId,lap,time,timeOfDay,annotation
7249,5,25321,14:12:42,
7257,9,24624,14:19:29,
7258,9,27326,14:19:31,
7265,10,25013,14:21:08,
7256,10,23688,14:21:14,
7246,10,26206,14:21:17,
7250,11,23670,14:22:51,
7261,12,24362,14:24:13,
7245,13,23866,14:25:50,
7264,13,30038,14:26:03,
7251,14,23403,14:27:47,
7247,14,24026,14:28:05,
7254,15,25417,14:29:39,
7253,18,24314,14:34:58,
7248,18,24307,14:35:06,
7252,18,23870,14:35:26,
7260,18,24816,14:35:37,
7262,18,25209,14:35:37,
7255,18,29039,14:35:42,
7257,18,24311,14:35:50,
7249,18,24195,14:36:12,
7252,22,39707,14:45:23,
7258,23,25015,14:48:10,
7250,32,28918,15:05:32,
7256,33,23241,15:07:16,
7262,33,24651,15:07:18,
7261,34,24135,15:08:39,
7247,34,23702,15:08:59,
7245,35,32254,15:10:18,
7253,35,23755,15:10:26,
7246,35,24436,15:10:56,
7264,36,24509,15:12:10,
7251,38,24801,15:15:33,
7248,41,38157,15:20:46,
7260,45,24711,15:28:05,
7264,54,23947,15:42:52,
