sessionId,entrantId,positionOrder,positionText,laps,time
1957-07-Q1,1498,1,1,,584600
1957-07-Q1,1644,2,2,,594700
1957-07-Q1,1647,3,3,,600000
1957-07-Q1,1585,4,4,,603100
1957-07-Q1,1586,5,5,,604600
1957-07-Q1,1645,6,6,,608800
1957-07-Q1,1638,7,7,,626100
1957-07-Q1,1646,8,8,,629600
1957-07-Q1,1639,9,9,,636200
1957-07-Q1,1635,10,10,,636600
1957-07-Q1,1640,11,11,,649600
1957-07-Q1,1636,12,12,,669800
1957-07-Q1,1637,13,13,,670600
1957-07-Q1,1641,14,14,,676300
1957-07-Q1,1642,15,15,,684200
1957-07-Q1,1643,16,16,,695200
