entrantId,positionOrder,positionText,laps,time
6291,1,1,3,81885
6287,2,2,5,82168
6308,3,3,11,82226
6316,4,4,10,83006
6293,5,5,11,83140
6289,6,6,11,83322
6309,7,7,3,83347
6290,8,8,11,83831
6294,9,9,11,83858
6317,10,10,3,84029
6303,11,11,11,84423
6295,12,12,11,84472
6296,13,13,10,84682
6304,14,14,11,84780
6302,15,15,11,84852
6298,16,16,12,85141
6306,17,17,5,85160
6297,18,18,11,85295
6318,19,19,10,85872
6301,20,20,9,85991
6311,21,21,5,86817
6314,22,22,10,87143
6312,23,23,5,87584
6313,24,24,12,87881
6305,25,25,4,100411
