sessionId,entrantId,positionOrder,positionText,laps,time
1970-11-Q1,4229,1,1,,91500
1970-11-Q1,4239,2,2,,91600
1970-11-Q1,4240,3,3,,91900
1970-11-Q1,4116,4,4,,92400
1970-11-Q1,4230,5,5,,92600
1970-11-Q1,4241,6,6,,92600
1970-11-Q1,4237,7,7,,92700
1970-11-Q1,4108,8,8,,92900
1970-11-Q1,4238,9,9,,92900
1970-11-Q1,4033,10,10,,93100
1970-11-Q1,4231,11,11,,93200
1970-11-Q1,4232,12,12,,93200
1970-11-Q1,4107,13,13,,93400
1970-11-Q1,4242,14,14,,93500
1970-11-Q1,4024,15,15,,93900
1970-11-Q1,4243,16,16,,94400
1970-11-Q1,4234,17,17,,94600
1970-11-Q1,4236,18,18,,94700
1970-11-Q1,4235,19,19,,95400
1970-11-Q1,4233,20,20,,95800
