entrantId,positionOrder,positionText,laps,time
6393,1,1,23,75396
6374,2,2,23,76236
6375,3,3,23,76319
6384,4,4,22,76408
6394,5,5,23,76538
6352,6,6,19,76551
6377,7,7,23,77170
6383,8,8,23,77241
6364,9,9,23,77327
6353,10,10,22,77378
6373,11,11,23,77970
6382,12,12,23,77972
6365,13,13,20,77980
6354,14,14,22,78548
6355,15,15,23,78805
6360,16,16,23,78965
6376,17,17,21,79093
6371,18,18,23,79646
6389,19,19,23,79723
6361,20,20,19,80506
6369,21,21,23,80865
6366,22,22,13,81795
6367,23,23,12,81929
6368,24,24,23,82617
