entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7171,1,1,5526350,2,,56,25,1,25,,
7174,2,2,5532902,1,,56,18,1,18,,
7177,3,3,5540094,3,,56,15,1,15,,
7170,4,4,5553977,5,,56,12,1,12,,
7178,5,5,5557626,4,,56,10,1,10,,
7162,6,6,5615657,6,,56,9,1,9,,
7157,7,7,,7,,55,6,1,6,,
7163,8,8,,12,,55,4,1,4,,
7160,9,9,,13,,55,2,1,2,,
7167,10,10,,PL,5,55,1,1,1,,
7161,11,11,,10,,55,0,1,0,,
7165,12,12,,16,,55,0,1,0,,
7166,13,13,,9,,55,0,1,0,,
7172,14,14,,14,,55,0,1,0,,
7176,15,15,,19,,55,0,1,0,,
7173,16,16,,17,,54,0,1,0,,
7175,17,17,,18,,54,0,1,0,,
7158,18,18,,15,,50,0,1,0,,Collision damage
7168,19,DNF,,11,,41,0,1,0,,Collision damage
7169,20,DNF,,8,,16,0,1,0,,Power unit
