entrantId,lap,time,timeOfDay,annotation
6978,1,40507,14:04:48,
6983,1,35100,14:04:55,
6976,9,25643,14:15:54,
6981,22,25225,14:33:49,
6984,22,25098,14:34:05,
6985,23,25337,14:35:17,
6983,24,25676,14:37:13,
6965,25,24316,14:37:28,
6970,26,24420,14:38:49,
6968,26,24585,14:38:54,
6967,26,25331,14:39:26,
6974,27,24974,14:40:28,
6966,28,24489,14:41:32,
6975,28,25364,14:42:09,
6969,29,24672,14:42:57,
6980,29,24827,14:43:05,
6964,30,24375,14:44:08,
6977,30,25274,14:44:28,
6979,30,29063,14:44:53,
6971,30,24565,14:44:55,
6978,30,26146,14:45:08,
6972,31,25200,14:45:40,
6973,31,24801,14:45:51,
6984,35,25215,14:54:16,
6983,35,25862,14:55:21,
6985,48,19553,15:38:30,
6971,62,39980,15:58:00,
6975,63,25926,15:59:23,
6985,63,26198,15:59:31,
6970,70,25125,16:10:41,
