entrantId,positionOrder,positionText,laps,time
6244,1,1,12,71494
6282,2,2,11,72443
6251,3,3,12,72491
6245,4,4,7,72762
6268,5,5,12,73101
6273,6,6,8,73863
6269,7,7,12,73933
6272,8,8,9,74135
6274,9,9,12,74388
6267,10,10,12,74577
6266,11,11,12,74708
6271,12,12,12,74833
6270,13,13,12,75070
6255,14,14,10,75183
6256,15,15,12,75433
6275,16,16,12,75491
6277,17,17,12,75904
6280,18,18,12,75920
6260,19,19,11,76144
6279,20,20,12,76186
6278,21,21,12,76323
6283,22,22,12,76566
6264,23,23,12,76864
6261,24,24,12,76998
6262,25,25,9,77118
6263,26,26,12,77739
