sessionId,entrantId,positionOrder,positionText,laps,time
1993-14-WU,6244,1,1,,75773
1993-14-WU,6245,2,2,,76014
1993-14-WU,6251,3,3,,76493
1993-14-WU,6271,4,4,,76760
1993-14-WU,6282,5,5,,76769
1993-14-WU,6269,6,6,,76792
1993-14-WU,6270,7,7,,76988
1993-14-WU,6275,8,8,,77474
1993-14-WU,6267,9,9,,77585
1993-14-WU,6273,10,10,,77682
1993-14-WU,6266,11,11,,77726
1993-14-WU,6272,12,12,,77750
1993-14-WU,6268,13,13,,77773
1993-14-WU,6274,14,14,,77989
1993-14-WU,6256,15,15,,78152
1993-14-WU,6279,16,16,,78671
1993-14-WU,6277,17,17,,78686
1993-14-WU,6255,18,18,,78739
1993-14-WU,6260,19,19,,78821
1993-14-WU,6278,20,20,,78906
1993-14-WU,6261,21,21,,79248
1993-14-WU,6280,22,22,,79378
1993-14-WU,6283,23,23,,80397
1993-14-WU,6264,24,24,,80564
1993-14-WU,6262,25,25,,80833
1993-14-WU,6263,26,26,,81720
