entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6272,1,1,5566309,6,,71,10,1,10,,
6245,2,2,5567291,2,,71,6,1,6,,
6244,3,3,5574515,1,,71,4,1,4,,
6268,4,4,5633914,5,,71,3,1,3,,
6270,5,5,,13,,70,2,1,2,,
6266,6,6,,11,,70,1,1,1,,
6271,7,7,,12,,69,0,1,0,,
6278,8,8,,19,,69,0,1,0,,
6264,9,9,,24,,69,0,1,0,,
6260,10,10,,20,,69,0,1,0,,
6261,11,11,,22,,68,0,1,0,,
6277,12,12,,17,,68,0,1,0,,
6256,13,13,,15,,68,0,1,0,,
6263,14,14,,26,,68,0,1,0,,
6274,15,15,,9,,63,0,1,0,,Collision
6273,16,16,,7,,63,0,1,0,,Collision
6280,17,DNF,,18,,61,0,1,0,,Spun off
6255,18,DNF,,14,,60,0,1,0,,Spun off
6267,19,DNF,,10,,51,0,1,0,,Collision
6262,20,DNF,,25,,38,0,1,0,,Gearbox
6269,21,DNF,,8,,35,0,1,0,,Suspension
6282,22,DNF,,3,,32,0,1,0,,Accident
6275,23,DNF,,16,,27,0,1,0,,Gearbox
6251,24,DNF,,4,,19,0,1,0,,Engine
6279,25,DNF,,21,,12,0,1,0,,Spun off
6283,26,DNF,,23,,8,0,1,0,,Engine
