entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6534,1,1,5382724,1,,67,10,1,10,,,
6539,2,2,5386941,3,,67,6,1,6,4217,,
6537,3,3,5407717,5,,67,4,1,4,24993,,
6538,4,4,5416069,2,,67,3,1,3,33345,,
6535,5,5,5428219,4,,67,2,1,2,45495,,
6536,6,6,5447592,6,,67,1,1,1,"01:04,87",,
6550,7,7,5448922,12,,67,0,1,0,"01:06,20",,
6556,8,8,,16,,66,0,1,0,+1 lap,,
6543,9,9,,11,,66,0,1,0,+1 lap,,
6549,10,10,,9,,66,0,1,0,+1 lap,,
6540,11,11,,15,,66,0,1,0,+1 lap,,
6557,12,12,,17,,65,0,1,0,+2 laps,,
6541,13,13,,20,,65,0,1,0,+2 laps,,
6553,14,14,,21,,65,0,1,0,+2 laps,,
6554,15,15,,14,,64,0,1,0,,,Spun off
6546,16,DNF,,19,,58,0,1,0,,,Engine
6548,17,DNF,,10,,54,0,1,0,,,Driveshaft
6544,18,DNF,,8,,48,0,1,0,,,Traction control
6545,19,DNF,,7,,44,0,1,0,,,Transmission
6547,20,DNF,,18,,29,0,1,0,,,Gearbox
6542,21,DNF,,13,,23,0,1,0,,,Electrical
6552,22,DNF,,22,,7,0,1,0,,,Electrical
