entrantId,lap,time,timeOfDay,annotation
6557,12,38692,14:19:28,
6540,21,32283,14:31:31,
6547,23,43799,14:34:22,
6541,23,33287,14:34:23,
6553,25,40847,14:37:11,
6546,26,36805,14:38:20,
6534,28,32688,14:39:50,
6538,28,33906,14:39:51,
6539,29,33608,14:41:12,
6544,29,34001,14:42:12,
6545,30,33227,14:43:16,
6549,32,35928,14:46:16,
6536,33,36581,14:47:24,
6548,33,35344,14:47:37,
6550,37,36665,14:52:49,
6537,38,34890,14:53:41,
6538,39,35009,14:54:57,
6554,42,33429,14:59:59,
6540,42,33809,15:00:31,
6543,43,33659,15:01:14,
6541,43,33784,15:02:12,
6535,44,35751,15:02:00,
6556,44,33490,15:02:35,
6546,46,33874,15:06:10,
6553,46,34423,15:06:28,
6557,49,32161,15:10:32,
6534,50,31983,15:09:19,
6539,50,32721,15:09:27,
6538,52,33224,15:12:36,
