sessionId,entrantId,positionOrder,positionText,laps,time
1986-15-FP2,5867,1,1,,77977
1986-15-FP2,5874,2,2,,78088
1986-15-FP2,5873,3,3,,78154
1986-15-FP2,5862,4,4,,78353
1986-15-FP2,5861,5,5,,78785
1986-15-FP2,5858,6,6,,79160
1986-15-FP2,5883,7,7,,79244
1986-15-FP2,5857,8,8,,79282
1986-15-FP2,5863,9,9,,79520
1986-15-FP2,5882,10,10,,79634
1986-15-FP2,5868,11,11,,80392
1986-15-FP2,5879,12,12,,80459
1986-15-FP2,5898,13,13,,80541
1986-15-FP2,5866,14,14,,80701
1986-15-FP2,5881,15,15,,80702
1986-15-FP2,5888,16,16,,80879
1986-15-FP2,5886,17,17,,81065
1986-15-FP2,5887,18,18,,81084
1986-15-FP2,5885,19,19,,81447
1986-15-FP2,5890,20,20,,81879
1986-15-FP2,5884,21,21,,82230
1986-15-FP2,5878,22,22,,82997
1986-15-FP2,5872,23,23,,83515
1986-15-FP2,5900,24,24,,83638
1986-15-FP2,5895,25,25,,84728
1986-15-FP2,5893,26,26,,242670
