sessionId,entrantId,positionOrder,positionText,laps,time
2008-17-FP1,6814,1,1,23,95630
2008-17-FP1,6795,2,2,24,96020
2008-17-FP1,6794,3,3,23,96052
2008-17-FP1,6815,4,4,21,96103
2008-17-FP1,6797,5,5,25,96507
2008-17-FP1,6798,6,6,25,96661
2008-17-FP1,6796,7,7,23,97040
2008-17-FP1,6816,8,8,32,97070
2008-17-FP1,6799,9,9,30,97180
2008-17-FP1,6817,10,10,25,97278
2008-17-FP1,6803,11,11,26,97491
2008-17-FP1,6808,12,12,25,97619
2008-17-FP1,6801,13,13,23,97630
2008-17-FP1,6802,14,14,22,97638
2008-17-FP1,6800,15,15,26,97638
2008-17-FP1,6805,16,16,29,97664
2008-17-FP1,6809,17,17,28,97827
2008-17-FP1,6804,18,18,24,98219
2008-17-FP1,6812,19,19,25,98285
2008-17-FP1,6813,20,20,26,98479
