entrantId,positionOrder,positionText,laps,time
6394,1,1,11,98378
6375,2,2,13,98616
6393,3,3,14,98782
6352,4,4,14,98960
6364,5,5,14,99205
6374,6,6,11,99418
6395,7,7,11,99943
6353,8,8,12,100056
6377,9,9,13,100130
6385,10,10,14,100315
6365,11,11,11,101347
6382,12,12,13,101405
6373,13,13,13,101455
6390,14,14,8,101499
6389,15,15,13,102440
6355,16,16,8,102736
6371,17,17,14,102967
6387,18,18,17,103860
6367,19,19,12,105080
6392,20,20,10,105500
6369,21,21,14,106409
6361,22,22,12,106775
6368,23,23,8,109680
6391,24,24,10,110131
