entrantId,positionOrder,positionText,laps,time
6929,1,1,35,86221
6930,2,2,33,86339
6933,3,3,34,86820
6936,4,4,38,87022
6937,5,5,40,87030
6932,6,6,38,87131
6931,7,7,24,87182
6940,8,8,37,87233
6938,9,9,36,87397
6946,10,10,36,87738
6939,11,11,32,88004
6942,12,12,39,88178
6935,13,13,37,88222
6943,14,14,37,88239
6934,15,15,23,88296
6941,16,16,40,88455
6945,17,17,38,88596
6944,18,18,35,89167
6947,19,19,43,89320
6948,20,20,22,89606
6949,21,21,37,90950
6951,22,22,35,91113
6950,23,23,20,91372
6952,24,24,31,91493
