entrantId,lap,time,timeOfDay,annotation
6944,1,25097,15:05:15,
6935,1,25036,15:05:50,
6942,14,21336,15:25:19,
6942,19,24508,15:33:50,
6931,25,21509,15:42:00,
6946,26,22047,15:43:56,
6950,26,24544,15:45:08,
6937,27,21404,15:45:09,
6936,27,21490,15:45:26,
6945,27,22003,15:45:28,
6943,27,22637,15:45:46,
6934,28,21100,15:46:40,
6940,28,21654,15:46:47,
6939,28,23948,15:47:07,
6952,28,22692,15:47:38,
6933,29,20800,15:47:52,
6930,30,20808,15:49:21,
6945,30,28053,15:50:59,
6948,31,22445,15:52:12,
6951,31,27303,15:52:31,
6932,32,20852,15:52:33,
6947,32,22967,15:53:40,
6949,32,23830,15:54:30,
6929,33,20707,15:53:43,
6944,33,21658,15:55:26,
6935,33,21322,15:56:04,
6938,36,20976,15:59:04,
6941,36,22726,15:59:41,
