entrantId,positionOrder,positionText,laps,time
6929,1,1,20,85842
6931,2,2,17,86034
6930,3,3,18,86108
6932,4,4,21,86151
6937,5,5,22,86209
6946,6,6,24,86214
6933,7,7,15,86521
6940,8,8,21,86531
6935,9,9,21,86652
6938,10,10,21,86664
6934,11,11,13,86691
6945,12,12,18,87140
6942,13,13,21,87162
6939,14,14,22,87193
6936,15,15,21,87229
6943,16,16,21,87374
6944,17,17,20,87711
6941,18,18,19,87983
6947,19,19,20,89035
6948,20,20,20,89237
6951,21,21,20,89617
6952,22,22,20,90298
6950,23,23,22,90824
6949,24,24,22,90873
