entrantId,positionOrder,positionText,laps,time
6929,1,1,22,87619
6931,2,2,22,87929
6933,3,3,24,88044
6932,4,4,25,88046
6930,5,5,22,88175
6936,6,6,25,88447
6934,7,7,24,88542
6935,8,8,23,88993
6943,9,9,24,89204
6937,10,10,24,89291
6953,11,11,26,89691
6939,12,12,23,89760
6941,13,13,18,89802
6940,14,14,19,89850
6938,15,15,19,89895
6945,16,16,26,90041
6944,17,17,23,90401
6948,18,18,24,90630
6961,19,19,20,90896
6962,20,20,29,91212
6952,21,21,22,91903
6950,22,22,24,92125
6951,23,23,19,92369
6949,24,24,13,92859
