sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1978-09-R,5344,1,1,5931920,2,,54,9,1,9,,,
1978-09-R,5350,2,2,5934850,5,,54,6,1,6,2930,,
1978-09-R,5300,3,3,5951720,4,,54,4,1,4,19800,,
1978-09-R,5324,4,4,5968800,1,,54,3,1,3,36880,,
1978-09-R,5317,5,5,5973730,14,,54,2,1,2,41810,,
1978-09-R,5346,6,6,5986450,7,,54,1,1,1,54530,,
1978-09-R,5352,7,7,5986660,10,,54,0,1,0,54740,,
1978-09-R,5333,8,8,6016800,12,,54,0,1,0,"01:24,88",,
1978-09-R,5301,9,9,6018980,6,,54,0,1,0,"01:27,06",,
1978-09-R,5296,10,10,6021900,16,,54,0,1,0,"01:29,98",,
1978-09-R,5335,11,11,,20,,53,0,1,0,+1 lap,,
1978-09-R,5326,12,12,,9,,53,0,1,0,+1 lap,,
1978-09-R,5302,13,13,,25,,53,0,1,0,+1 lap,,
1978-09-R,5331,14,14,,18,,53,0,1,0,+1 lap,,
1978-09-R,5334,15,15,,21,,53,0,1,0,+1 lap,,
1978-09-R,5356,16,16,,26,,52,0,1,0,+2 laps,,
1978-09-R,5340,17,17,,19,,52,0,1,0,+2 laps,,
1978-09-R,5325,18,18,,8,,49,0,1,0,+5 laps,,
1978-09-R,5343,19,DNF,,24,,45,0,1,0,,,Engine
1978-09-R,5306,20,DNF,,15,,43,0,1,0,,,Suspension
1978-09-R,5351,21,DNF,,23,,40,0,1,0,,,Engine
1978-09-R,5349,22,DNF,,22,,28,0,1,0,,,Engine
1978-09-R,5297,23,DNF,,13,,10,0,1,0,,,Engine
1978-09-R,5323,24,DNF,,3,,10,0,1,0,,,Engine
1978-09-R,5339,25,DNF,,17,,4,0,1,0,,,Electrical
1978-09-R,5327,26,DNF,,11,,1,0,1,0,,,Engine
