sessionId,entrantId,positionOrder,positionText,laps,time
1993-01-FP1,6251,1,1,,78133
1993-01-FP1,6245,2,2,,78453
1993-01-FP1,6248,3,3,,78611
1993-01-FP1,6244,4,4,,78932
1993-01-FP1,6250,5,5,,79484
1993-01-FP1,6255,6,6,,80235
1993-01-FP1,6261,7,7,,80655
1993-01-FP1,6266,8,8,,80665
1993-01-FP1,6260,9,9,,80820
1993-01-FP1,6270,10,10,,80880
1993-01-FP1,6249,11,11,,81010
1993-01-FP1,6267,12,12,,81014
1993-01-FP1,6271,13,13,,81294
1993-01-FP1,6246,14,14,,81417
1993-01-FP1,6268,15,15,,81447
1993-01-FP1,6257,16,16,,81566
1993-01-FP1,6256,17,17,,82087
1993-01-FP1,6265,18,18,,82103
1993-01-FP1,6253,19,19,,82167
1993-01-FP1,6254,20,20,,82417
1993-01-FP1,6247,21,21,,82922
1993-01-FP1,6252,22,22,,84006
1993-01-FP1,6262,23,23,,84742
1993-01-FP1,6269,24,24,,85305
1993-01-FP1,6263,25,25,,87325
1993-01-FP1,6264,26,26,,94080
