entrantId,positionOrder,positionText,laps,time
6245,1,1,18,76804
6251,2,2,14,77152
6248,3,3,16,77507
6244,4,4,15,77732
6268,5,5,16,78775
6250,6,6,19,78903
6271,7,7,13,79120
6266,8,8,17,79138
6249,9,9,18,79341
6260,10,10,16,79350
6267,11,11,13,79688
6264,12,12,19,79825
6255,13,13,12,80009
6269,14,14,11,80066
6256,15,15,14,80118
6254,16,16,13,80150
6270,17,17,5,80365
6246,18,18,13,80401
6247,19,19,13,80721
6252,20,20,16,80821
6257,21,21,13,80841
6265,22,22,13,80994
6261,23,23,5,81000
6253,24,24,14,81342
6262,25,25,12,82843
6263,26,26,6,84737
