entrantId,lap,time,timeOfDay,annotation
6471,8,29589,14:15:30,
6480,13,20308,14:22:53,
6471,13,396370,14:23:28,
6469,14,20577,14:23:54,
6477,17,37675,14:28:43,
6483,18,20588,14:30:17,
6476,22,26134,14:36:05,
6472,24,104959,14:40:26,
6479,25,23207,14:41:33,
6470,30,21496,14:47:15,
6482,30,21545,14:49:05,
6463,31,21015,14:48:12,
6464,32,19919,14:50:03,
6473,32,19872,14:50:25,
6461,33,20743,14:51:32,
6480,33,20321,14:53:03,
6468,34,20643,14:52:38,
6477,34,26101,14:54:29,
6465,35,41408,14:54:58,
6462,35,31175,14:55:04,
6483,35,19808,14:55:53,
6469,36,19154,14:56:26,
