entrantId,positionOrder,positionText,laps,time
6929,1,1,33,99334
6940,2,2,32,99465
6941,3,3,20,99595
6935,4,4,27,99601
6946,5,5,34,99644
6939,6,6,32,99700
6933,7,7,34,99733
6938,8,8,33,99868
6930,9,9,30,99901
6936,10,10,32,99926
6937,11,11,34,99945
6931,12,12,33,99990
6945,13,13,29,100075
6932,14,14,25,100147
6934,15,15,35,100244
6942,16,16,29,100511
6948,17,17,20,100963
6943,18,18,32,101121
6947,19,19,38,101197
6944,20,20,29,101263
6951,21,21,21,102424
6952,22,22,30,102958
6950,23,23,33,104201
6949,24,24,12,104260
