entrantId,positionOrder,positionText,laps,time
6945,1,1,22,100890
6929,2,2,21,100973
6930,3,3,19,100984
6931,4,4,19,100994
6933,5,5,26,101065
6939,6,6,15,101105
6935,7,7,22,101117
6932,8,8,18,101158
6936,9,9,21,101182
6937,10,10,22,101620
6938,11,11,15,101784
6941,12,12,19,101838
6942,13,13,16,101861
6934,14,14,20,102109
6958,15,15,21,102175
6953,16,16,24,102299
6947,17,17,26,102442
6944,18,18,27,102758
6943,19,19,28,102777
6948,20,20,19,103209
6952,21,21,19,104173
6949,22,22,15,104996
6950,23,23,23,105120
6951,24,24,7,105338
