entrantId,positionOrder,positionText,laps,time
5986,1,1,,104079
6009,2,2,,104469
5985,3,3,,104801
5993,4,4,,104897
6010,5,5,,105611
6052,6,6,,105646
5996,7,7,,105787
6043,8,8,,106029
6036,9,9,,106087
6038,10,10,,106390
6051,11,11,,106583
6008,12,12,,106702
6030,13,13,,106838
5995,14,14,,106998
6024,15,15,,107162
5991,16,16,,107620
6004,17,17,,107849
5994,18,18,,108054
5992,19,19,,108108
6029,20,20,,108161
5999,21,21,,108300
6027,22,22,,108323
6003,23,23,,108571
6033,24,24,,109190
6055,25,25,,109279
6016,26,26,,111599
