entrantId,positionOrder,positionText,laps,time
5985,1,1,,98041
5986,2,2,,99771
6010,3,3,,100187
6009,4,4,,100406
6052,5,5,,100936
6038,6,6,,101103
6051,7,7,,101324
6027,8,8,,101336
5992,9,9,,101458
5999,10,10,,101519
5995,11,11,,101802
5996,12,12,,101988
5991,13,13,,102182
6033,14,14,,102283
6003,15,15,,102488
6004,16,16,,102581
6029,17,17,,102672
6036,18,18,,102709
6055,19,19,,102780
6030,20,20,,102880
6016,21,21,,102892
6043,22,22,,103063
6008,23,23,,103379
5994,24,24,,103511
5993,25,25,,103599
6024,26,26,,103757
6007,27,27,,104030
6044,28,28,,104101
6056,29,29,,107160
6057,30,30,,107295
