entrantId,positionOrder,positionText,laps,time
5985,1,1,,100288
5986,2,2,,101390
6010,3,3,,101485
6036,4,4,,102023
6009,5,5,,102290
5992,6,6,,102357
6027,7,7,,102446
5991,8,8,,102466
6052,9,9,,102575
6038,10,10,,102743
5999,11,11,,102865
5995,12,12,,102883
6055,13,13,,103200
6051,14,14,,103277
6008,15,15,,103405
6003,16,16,,103412
5996,17,17,,103617
6004,18,18,,103683
6024,19,19,,103760
6033,20,20,,103816
5994,21,21,,104074
6043,22,22,,104365
5993,23,23,,104527
6007,24,24,,104949
6029,25,25,,105266
6016,26,26,,105671
6030,27,27,,105878
6044,28,28,,106442
6056,29,29,,107884
6057,30,30,,108307
