entrantId,positionOrder,positionText,laps,time
5477,1,1,,105053
5457,2,2,,106224
5484,3,3,,107126
5480,4,4,,107456
5456,5,5,,107456
5460,6,6,,107541
5486,7,7,,107788
5478,8,8,,107919
5462,9,9,,108114
5475,10,10,,108410
5466,11,11,,108419
5485,12,12,,108585
5470,13,13,,108597
5476,14,14,,108625
5473,15,15,,108884
5491,16,16,,109215
5474,17,17,,109589
5463,18,18,,109775
5493,19,19,,109805
5482,20,20,,110200
5469,21,21,,110339
5496,22,22,,110383
5467,23,23,,111055
5481,24,24,,111057
5461,25,25,,112599
5497,26,26,,113755
5483,27,27,,122904
