entrantId,positionOrder,positionText,laps,time
3594,1,1,,484100
3580,2,2,,493500
3598,3,3,,495200
3568,4,4,,496900
3584,5,5,,497700
3507,6,6,,498200
3579,7,7,,498900
3583,8,8,,500400
3596,9,9,,500900
3597,10,10,,502200
3544,11,11,,506500
3599,12,12,,511400
3595,13,13,,511700
3602,14,14,,512800
3603,15,15,,521600
3601,16,16,,527800
3600,17,17,,554400
3612,18,18,,494000
3607,19,19,,514900
3605,20,20,,519800
3606,21,21,,520600
3610,22,22,,526200
3609,23,23,,527800
3604,24,24,,532600
3608,25,25,,539700
3611,26,26,,599700
