entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6837,1,1,4581706,5,,53,10,1,10,,,
6836,2,2,4584572,6,,53,8,1,8,2866,,
6821,3,3,4612370,3,,53,6,1,6,30664,,
6834,4,4,4612837,2,,53,5,1,5,31131,,
6824,5,5,4640888,8,,53,4,1,4,59182,,
6819,6,6,4642399,4,,53,3,1,3,"01:00,69",,
6823,7,7,4664118,15,,53,2,1,2,"01:22,41",,
6831,8,8,4667113,9,,53,1,1,1,"01:25,41",,
6841,9,9,4668562,14,,53,0,1,0,"01:26,86",,
6833,10,10,4743869,17,,53,0,1,0,"02:42,16",,
6827,11,11,4745631,16,,53,0,1,0,"02:43,93",,
6818,12,12,,1,,52,0,1,0,,,Accident
6829,13,13,,19,,52,0,1,0,+1 lap,,
6826,14,14,,11,,52,0,1,0,+1 lap,,
6840,15,15,,12,,52,0,1,0,+1 lap,,
6832,16,16,,18,,51,0,1,0,+2 laps,,
6842,17,DNF,,7,,22,0,1,0,,,Driveshaft
6838,18,DNF,,PL,,19,0,1,0,,,Gearbox
6822,19,DNF,,13,,15,0,1,0,,,Oil leak
6830,20,DNF,,10,,0,0,1,0,,,Collision
