entrantId,lap,time,timeOfDay,annotation
6832,4,36543,14:09:43,
6822,9,29272,14:16:52,
6818,15,26078,14:24:55,
6832,15,39569,14:26:34,
6834,17,25396,14:27:54,
6821,19,25617,14:30:43,
6824,26,28643,14:41:13,
6819,27,28407,14:42:43,
6831,27,28843,14:42:49,
6836,28,27644,14:43:46,
6837,29,27403,14:45:09,
6841,30,27798,14:47:11,
6823,31,26918,14:48:36,
6840,33,27497,14:52:08,
6818,34,25646,14:52:28,
6833,35,25562,14:54:42,
6826,35,25835,14:54:43,
6829,36,26916,14:56:21,
6834,37,27559,14:56:50,
6821,37,26288,14:56:50,
6827,38,25400,14:59:05,
6832,40,39219,15:03:41,
