entrantId,positionOrder,positionText,laps,time
6127,1,1,,74559
6170,2,2,,74789
6122,3,3,,74857
6126,4,4,,74895
6123,5,5,,75376
6171,6,6,,75877
6162,7,7,,76816
6161,8,8,,76961
6135,9,9,,77015
6144,10,10,,77020
6125,11,11,,77114
6143,12,12,,77149
6153,13,13,,77163
6169,14,14,,77504
6136,15,15,,77533
6168,16,16,,77775
6157,17,17,,77836
6124,18,18,,78144
6152,19,19,,78150
6165,20,20,,78185
6159,21,21,,78210
6150,22,22,,78224
6149,23,23,,78540
6156,24,24,,78826
6166,25,25,,78846
6142,26,26,,79267
6132,27,27,,79491
6160,28,28,,80110
6137,29,29,,80262
6167,30,30,,81000
