entrantId,positionOrder,positionText,laps,time
6127,1,1,,77341
6126,2,2,,78215
6170,3,3,,78217
6171,4,4,,78306
6122,5,5,,78482
6123,6,6,,78688
6168,7,7,,79271
6136,8,8,,79750
6169,9,9,,79883
6153,10,10,,79943
6161,11,11,,80450
6142,12,12,,80534
6135,13,13,,80590
6159,14,14,,80798
6149,15,15,,80953
6125,16,16,,80983
6156,17,17,,81123
6152,18,18,,81161
6162,19,19,,81350
6166,20,20,,81531
6150,21,21,,81670
6143,22,22,,81705
6165,23,23,,81923
6137,24,24,,82413
6144,25,25,,82524
6157,26,26,,82606
6167,27,27,,83211
6124,28,28,,83449
6160,29,29,,83684
6132,30,30,,83815
