entrantId,lap,time,timeOfDay,annotation
7013,8,26737,14:17:29,
6999,8,22205,14:17:30,
7016,8,24040,14:17:33,
7010,8,22851,14:17:38,
7014,8,23809,14:17:39,
7006,8,25535,14:17:44,
7012,8,24050,14:17:46,
7019,8,31956,14:17:48,
7017,8,23800,14:17:49,
7002,8,23214,14:17:51,
7003,8,23979,14:17:53,
7015,8,23423,14:17:58,
7005,8,34086,14:18:04,
7000,8,24625,14:18:13,
7007,8,22376,14:18:14,
7001,9,22827,14:19:36,
6998,9,22170,14:19:37,
7018,9,25497,14:19:37,
7008,9,22253,14:19:38,
7009,9,22892,14:19:52,
7013,15,22807,14:32:05,
7011,15,23546,14:32:11,
7007,17,32608,14:35:49,
7009,17,25504,14:35:56,
6999,23,23741,14:44:24,
7010,23,22111,14:44:30,
7018,23,22518,14:44:48,
7015,30,22202,14:57:13,
7001,32,23864,15:00:00,
6998,33,21608,15:01:35,
7014,34,23123,15:03:00,
7013,37,22211,15:07:38,
7008,38,21634,15:08:47,
7017,39,23364,15:10:18,
7019,39,22500,15:10:43,
7011,39,21812,15:10:44,
7002,41,22154,15:13:31,
7009,42,24226,15:15:42,
7007,43,21818,15:16:53,
7010,45,22278,15:19:26,
7000,45,23232,15:20:20,
6999,54,22273,15:32:30,
7001,56,22001,15:35:44,
7018,59,22589,15:40:29,
