sessionId,entrantId,positionOrder,positionText,laps,time
2014-11-FP2,7017,1,1,38,84482
2014-11-FP2,7001,2,2,38,84720
2014-11-FP2,6998,3,3,33,85111
2014-11-FP2,7008,4,4,26,85437
2014-11-FP2,7011,5,5,34,85580
2014-11-FP2,7002,6,6,30,85730
2014-11-FP2,6999,7,7,29,85983
2014-11-FP2,7018,8,8,37,85999
2014-11-FP2,7013,9,9,33,86234
2014-11-FP2,7010,10,10,18,86402
2014-11-FP2,7015,11,11,42,86689
2014-11-FP2,7014,12,12,37,86703
2014-11-FP2,7016,13,13,39,86789
2014-11-FP2,7019,14,14,41,86919
2014-11-FP2,7006,15,15,39,87013
2014-11-FP2,7007,16,16,40,87019
2014-11-FP2,7003,17,17,14,87021
2014-11-FP2,7012,18,18,32,87480
2014-11-FP2,7005,19,19,35,88370
2014-11-FP2,7009,20,20,26,88469
2014-11-FP2,7000,21,21,35,88586
2014-11-FP2,7004,22,22,34,89036
