entrantId,positionOrder,positionText,laps,time
6122,1,1,,81877
6127,2,2,,81957
6147,3,3,,82195
6126,4,4,,82366
6123,5,5,,82567
6125,6,6,,83511
6148,7,7,,83945
6144,8,8,,84762
6143,9,9,,84807
6124,10,10,,85345
6153,11,11,,85491
6152,12,12,,85531
6161,13,13,,85655
6162,14,14,,85809
6135,15,15,,85841
6142,16,16,,85974
6149,17,17,,85983
6156,18,18,,86055
6146,19,19,,86207
6150,20,20,,86356
6155,21,21,,86550
6136,22,22,,86602
6157,23,23,,86778
6145,24,24,,86998
6132,25,25,,87324
6133,26,26,,87976
6137,27,27,,88175
6160,28,28,,89665
6158,29,29,,90280
6130,30,30,,90762
