entrantId,positionOrder,positionText,laps,time
6245,1,1,12,78987
6244,2,2,12,79491
6272,3,3,12,80808
6273,4,4,12,80948
6269,5,5,12,81278
6268,6,6,12,81414
6266,7,7,12,81603
6251,8,8,12,81706
6270,9,9,12,81936
6267,10,10,12,82097
6271,11,11,12,82198
6261,12,12,12,82263
6250,13,13,12,82751
6275,14,14,12,82891
6260,15,15,7,82983
6256,16,16,9,83152
6254,17,17,12,83240
6247,18,18,11,83268
6255,19,19,12,83341
6274,20,20,12,83518
6265,21,21,12,83946
6262,22,22,12,84382
6246,23,23,10,84391
6264,24,24,11,84559
6276,25,25,12,84632
6263,26,26,12,85212
