entrantId,positionOrder,positionText,laps,time
6374,1,1,12,86001
6357,2,2,10,86439
6375,3,3,13,86740
6352,4,4,14,87021
6356,5,5,13,87068
6384,6,6,15,87206
6377,7,7,16,87336
6383,8,8,12,87649
6364,9,9,14,88216
6382,10,10,15,88383
6353,11,11,12,88412
6373,12,12,16,88465
6354,13,13,11,88999
6365,14,14,9,89185
6387,15,15,17,89349
6355,16,16,12,89457
6385,17,17,14,89789
6361,18,18,10,91252
6367,19,19,6,91916
6371,20,20,10,91964
6369,21,21,14,91989
6368,22,22,11,92446
6389,23,23,14,92846
6388,24,24,5,95474
