entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6405,1,1,5606473,2,,67,10,1,10,,
6400,2,2,5607235,3,,67,6,1,6,,
6407,3,3,5639307,6,,67,4,1,4,,
6404,4,4,5639984,1,,67,3,1,3,,
6410,5,5,5640186,5,,67,2,1,2,,
6411,6,6,5662040,11,,67,1,1,1,,
6412,7,7,5684500,12,,67,0,1,0,,
6406,8,8,5684911,9,,67,0,1,0,,
6403,9,9,5687534,8,,67,0,1,0,,
6409,10,10,,17,,66,0,1,0,,
6414,11,11,,20,,65,0,1,0,,
6418,12,12,,19,,65,0,1,0,,
6419,13,13,,18,,65,0,1,0,,
6413,14,DNF,,10,,59,0,1,0,,Brakes
6415,15,DNF,,13,,38,0,1,0,,Engine
6408,16,DNF,,15,,6,0,1,0,,Collision
6401,17,DNF,,7,,6,0,1,0,,Collision
6402,18,DNF,,4,,1,0,1,0,,Collision
6417,19,DSQ,,14,,66,0,1,0,,Car underweight
6416,20,DSQ,,16,,65,0,1,0,,Push start
