entrantId,lap,time,timeOfDay,annotation
7249,3,29395,15:09:50,
7253,9,23212,15:20:26,
7264,9,20538,15:20:43,
7250,9,22698,15:20:49,
7261,9,21470,15:20:54,
7248,9,20249,15:20:55,
7256,9,23083,15:20:57,
7258,9,23001,15:21:08,
7255,9,21555,15:21:11,
7257,9,25577,15:21:16,
7262,9,26973,15:21:23,
7251,16,23379,15:33:43,
7249,17,22069,15:37:03,
7245,18,21468,15:37:17,
7252,18,20571,15:37:59,
7247,20,21443,15:41:42,
7262,23,22231,15:47:51,
7257,29,21540,15:58:39,
7254,30,22059,16:00:30,
7245,33,20722,16:04:40,
7251,33,22349,16:04:56,
7264,33,20527,16:05:19,
7261,33,20831,16:05:49,
7246,33,21794,16:06:02,
7260,33,22638,16:06:22,
7265,33,20979,16:06:34,
7256,38,41500,16:15:56,
