entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6615,1,1,5044888,1,,69,10,1,10,,,
6597,2,2,5048250,2,,69,8,1,8,3362,,
6616,3,3,5048839,5,,69,6,1,6,3951,,
6607,4,4,5087131,7,,69,5,1,5,42243,,
6596,5,5,5104628,14,,69,4,1,4,59740,,
6595,6,6,,10,,68,3,1,3,+1 lap,,
6604,7,7,,PL,,68,2,1,2,+1 lap,,
6598,8,8,,6,,68,1,1,1,+1 lap,,
6605,9,9,,8,,68,0,1,0,+1 lap,,
6611,10,10,,13,,68,0,1,0,+1 lap,,
6603,11,11,,16,,68,0,1,0,+1 lap,,
6606,12,12,,12,,68,0,1,0,+1 lap,,
6608,13,13,,18,,67,0,1,0,+2 laps,,
6602,14,DNF,,9,,60,0,1,0,,,Fuel system
6600,15,DNF,,4,,46,0,1,0,,,Engine
6599,16,DNF,,PL,,44,0,1,0,,,Engine
6594,17,DNF,,3,,32,0,1,0,,,Engine
6610,18,DNF,,11,,6,0,1,0,,,Suspension
6609,19,DNF,,20,,0,0,1,0,,,Launch control
6601,20,DNS,,15,,,0,1,0,,,Clutch
