entrantId,lap,time,timeOfDay,annotation
6610,2,31636,14:21:38,
6608,3,28223,14:23:40,
6600,13,29585,14:36:13,
6605,14,32997,14:37:30,
6603,14,31482,14:37:36,
6595,15,29586,14:38:48,
6602,15,32909,14:38:50,
6604,15,33410,14:39:02,
6598,17,29922,14:41:36,
6611,18,31217,14:42:51,
6594,20,28787,14:44:37,
6596,20,29509,14:45:12,
6616,21,39880,14:45:52,
6606,22,39710,14:47:20,
6615,23,40755,14:48:02,
6597,23,29337,14:48:11,
6607,23,28541,14:48:24,
6608,24,32162,14:50:16,
6604,30,31315,14:57:36,
6599,37,29838,15:05:25,
6611,37,30632,15:06:06,
6598,38,28316,15:07:17,
6600,39,30581,15:08:27,
6615,42,32330,15:10:44,
6603,42,31379,15:12:06,
6595,43,28357,15:12:33,
6602,45,29567,15:15:47,
6608,45,29946,15:16:20,
6607,47,30913,15:17:13,
6605,47,29496,15:18:06,
6597,49,29103,15:19:06,
6606,49,91533,15:19:59,
6616,50,30925,15:20:26,
6596,50,27516,15:21:09,
6604,54,29357,15:26:20,
