entrantId,positionOrder,positionText,laps,time
6126,1,1,,77094
6127,2,2,,77247
6122,3,3,,77483
6147,4,4,,77982
6148,5,5,,78141
6123,6,6,,78278
6139,7,7,,78673
6152,8,8,,78739
6153,9,9,,79107
6125,10,10,,79297
6135,11,11,,79308
6141,12,12,,79322
6140,13,13,,79429
6149,14,14,,79782
6124,15,15,,79850
6150,16,16,,80016
6144,17,17,,80326
6136,18,18,,80865
6145,19,19,,80945
6129,20,20,,81212
6137,21,21,,81256
6128,22,22,,81395
6146,23,23,,81611
6142,24,24,,81787
6132,25,25,,81993
6138,26,26,,82029
6130,27,27,,82108
6131,28,28,,82510
6133,29,29,,82820
6143,30,30,,83968
