entrantId,positionOrder,positionText,laps,time
6122,1,1,,79064
6170,2,2,,79936
6126,3,3,,79971
6127,4,4,,80392
6136,5,5,,80584
6141,6,6,,80651
6162,7,7,,80676
6156,8,8,,80677
6171,9,9,,80690
6157,10,10,,80724
6135,11,11,,80743
6176,12,12,,80779
6142,13,13,,80967
6123,14,14,,81208
6125,15,15,,81576
6124,16,16,,82114
6143,17,17,,82510
6144,18,18,,82523
6153,19,19,,82992
6132,20,20,,83407
6181,21,21,,83448
6168,22,22,,83623
6169,23,23,,83755
6166,24,24,,83868
6149,25,25,,83883
6173,26,26,,85392
6154,27,27,,86109
6179,28,28,,86214
6150,29,29,,86346
6155,30,30,,87566
