entrantId,positionOrder,positionText,laps,time
5814,1,1,,104877
5807,2,2,,105213
5813,3,3,,106009
5803,4,4,,106148
5816,5,5,,106411
5830,6,6,,106453
5827,7,7,,107178
5834,8,8,,107230
5823,9,9,,107521
5818,10,10,,107589
5826,11,11,,107675
5804,12,12,,107894
5808,13,13,,108030
5822,14,14,,108076
5805,15,15,,108177
5815,16,16,,108493
5802,17,17,,108702
5825,18,18,,108908
5809,19,19,,109790
5817,20,20,,109803
5833,21,21,,110870
5836,22,22,,112944
5832,23,23,,118202
5811,24,24,,122948
5812,25,25,,127016
