entrantId,lap,time,timeOfDay,annotation
6575,1,99131,14:04:43,
6571,7,14368,14:11:53,
6571,10,14438,14:15:58,
6577,20,26501,14:28:25,
6574,20,24580,14:28:56,
6582,20,25996,14:29:43,
6575,20,26660,14:30:47,
6576,21,25697,14:29:48,
6578,21,26040,14:29:53,
6568,22,24312,14:30:55,
6569,24,25488,14:33:22,
6585,24,31549,14:34:06,
6583,24,25819,14:34:12,
6579,24,26551,14:34:13,
6584,25,25795,14:35:24,
6586,26,25251,14:35:54,
6567,27,25121,14:37:12,
6571,27,25632,14:38:06,
6566,28,26795,14:38:29,
6570,28,25035,14:39:02,
6586,35,14415,14:47:35,
6579,39,26552,14:54:05,
6569,43,29135,14:57:55,
6578,43,24400,14:58:32,
6582,43,27229,15:01:07,
6568,44,26612,14:59:15,
6577,44,28103,14:59:33,
6584,44,26520,15:00:30,
6585,45,26665,15:01:57,
6576,46,26230,15:02:13,
6583,47,25667,15:04:30,
6586,48,25569,15:04:15,
6568,48,14399,15:04:44,
6567,49,24877,15:05:30,
6570,49,27059,15:06:44,
6566,54,24069,15:11:52,
6579,56,26908,15:16:40,
6566,59,14159,15:18:31,
6577,59,24850,15:19:22,
