entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
542,1,1,11173300,1,,18,9,1,9,,
543,2,2,11187400,2,,18,6,1,6,,
557,3,3,11603400,6,,18,4,1,4,,
544,4,4,,5,,17,3,1,3,,
548,5,5,,11,,17,2,1,2,,
559,6,6,,17,,16,0,1,0,,
561,7,7,,12,,16,0,1,0,,
565,8,8,,15,,16,0,1,0,,
564,9,9,,22,,15,0,1,0,,
553,10,10,,32,,15,0,1,0,,
568,11,11,,8,,14,0,1,0,,
574,12,12,,29,,14,0,1,0,,
547,13,DNF,,4,,8,0,1,0,,Accident
563,14,DNF,,9,,7,0,1,0,,Engine
560,15,DNF,,14,,6,0,1,0,,Gearbox
550,16,DNF,,25,,5,0,1,0,,Engine
566,17,DNF,,19,,5,0,1,0,,Engine
570,18,DNF,,30,,5,0,1,0,,Ignition
556,19,DNF,,26,,4,0,1,0,,Axle
575,20,DNF,,23,,3,0,1,0,,Engine
558,21,DNF,,24,,3,0,1,0,,Suspension
554,22,DNF,,21,,2,0,1,0,,Oil pressure
545,23,DNF,,27,,1,0,1,0,,Brakes
567,24,DNF,,7,,1,0,1,0,,Gearbox
562,25,DNF,,18,,1,0,1,0,,Engine
552,26,DNF,,13,,1,0,1,0,,Gearbox
569,27,DNF,,20,,1,0,1,0,,Engine
549,28,DNF,,3,,1,0,1,0,,Accident
555,29,DNF,,16,,0,0,1,0,,Engine
546,30,DSQ,,10,,1,0,1,0,,
