entrantId,positionOrder,positionText,laps,time
6032,1,1,,133822
6009,2,2,,134150
5990,3,3,,135123
6010,4,4,,135273
5985,5,5,,136252
5993,6,6,,137168
5986,7,7,,137188
6038,8,8,,137492
5989,9,9,,137619
6007,10,10,,138217
5994,11,11,,138382
6043,12,12,,139323
6024,13,13,,139545
6004,14,14,,139863
6019,15,15,,140029
6008,16,16,,140204
6018,17,17,,140326
6003,18,18,,140355
6046,19,19,,140998
6027,20,20,,141079
6044,21,21,,141095
6030,22,22,,141379
5991,23,23,,141563
6029,24,24,,141674
6033,25,25,,144017
5992,26,26,,144594
